"x"	"y"
595821	185086
596821	185086
597821	185086
598821	185086
599821	185086
600821	185086
601821	185086
602821	185086
603821	185086
604821	185086
605821	185086
606821	185086
607821	185086
608821	185086
609821	185086
610821	185086
611821	185086
612821	185086
613821	185086
614821	185086
615821	185086
616821	185086
617821	185086
618821	185086
619821	185086
620821	185086
621821	185086
622821	185086
623821	185086
624821	185086
625821	185086
626821	185086
627821	185086
628821	185086
629821	185086
630821	185086
554821	186086
555821	186086
556821	186086
557821	186086
558821	186086
559821	186086
560821	186086
561821	186086
562821	186086
563821	186086
564821	186086
565821	186086
566821	186086
567821	186086
568821	186086
569821	186086
570821	186086
571821	186086
572821	186086
573821	186086
574821	186086
575821	186086
576821	186086
577821	186086
578821	186086
579821	186086
580821	186086
581821	186086
582821	186086
583821	186086
584821	186086
585821	186086
586821	186086
587821	186086
588821	186086
589821	186086
590821	186086
591821	186086
592821	186086
593821	186086
594821	186086
595821	186086
596821	186086
597821	186086
598821	186086
599821	186086
600821	186086
601821	186086
602821	186086
603821	186086
604821	186086
605821	186086
606821	186086
607821	186086
608821	186086
609821	186086
610821	186086
611821	186086
612821	186086
613821	186086
614821	186086
615821	186086
616821	186086
617821	186086
618821	186086
619821	186086
620821	186086
621821	186086
622821	186086
623821	186086
624821	186086
625821	186086
626821	186086
627821	186086
628821	186086
629821	186086
630821	186086
